date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:05	31548/31548	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-7b3c%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/mapael.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/mapael.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:06	30186/30186	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-75ea%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/vector-map.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/vector-map.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:06	33394/33394	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-8272%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/google-maps.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/maps/google-maps.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:06	3460/3460	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-d84%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/login.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/login.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:06	4825/4825	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-12d9%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/login-2.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/login-2.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:07	4347/4347	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-10fb%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/mutli-level-login.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/mutli-level-login.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:07	3745/3745	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-ea1%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/register.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/register.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:07	5253/5253	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-1485%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/register-2.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/register-2.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:07	2429/2429	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-97d%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/lock-screen.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/lock-screen.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:08	2443/2443	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-98b%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/error-404.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/error-404.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:08	2418/2418	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-972%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/error-500.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/error-500.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:08	29635/29635	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-73c3%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/blank-page.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/blank-page.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:08	40800/40800	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-9f60%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/profile.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/profile.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:09	43561/43561	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-aa29%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/faq.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/faq.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:09	49801/49801	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-c289%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/faq-2.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/faq-2.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:09	34016/34016	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-84e0%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/news-grid.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/news-grid.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:09	37168/37168	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-9130%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/timeline.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/timeline.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:10	35995/35995	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-8c9b%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/search-results.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/search-results.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:10	37929/37929	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-9429%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/portfolio.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/portfolio.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:10	45435/45435	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-b17b%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/user-listing.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/user-listing.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:11	34417/34417	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-8671%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/invoice.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/invoice.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:11	33887/33887	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-845f%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/pricing-table.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/pricing-table.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:11	50488/50488	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-c538%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/orders.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/samples/orders.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:11	45952/45952	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-b380%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/email.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/email.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:11	32190/32190	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-7dbe%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/calendar.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/calendar.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:12	32150/32150	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-7d96%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/todo.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/todo.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:12	34847/34847	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-881f%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/gallery.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/gallery.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:12	50114/50114	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-c3c2%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/kanban-board.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/kanban-board.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:13	56178/56178	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-db72%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/tickets.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/tickets.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:13	46443/46443	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-b56b%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/chat.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/apps/chat.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:13	3427/3427	---MCZ	200	added ('OK')	text/html	etag:W/%2264a9aecf-d63%22	https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/documentation/documentation.html	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/documentation/documentation.html	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:13	4204/4204	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-106c%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face30.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face30.png	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:13	3978/3978	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-f8a%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face31.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face31.png	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:14	4185/4185	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-1059%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face32.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face32.png	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:14	3749/3749	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-ea5%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face33.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face33.png	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:14	3476/3476	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-d94%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face34.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face34.png	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:15	184567/184567	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-2d0f7%22	https://demo.bootstrapdash.com/celestial/template/vendors/js/vendor.bundle.base.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/js/vendor.bundle.base.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:15	185/185	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-b9%22	https://demo.bootstrapdash.com/celestial/template/js/off-canvas.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/off-canvas.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:15	806/806	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-326%22	https://demo.bootstrapdash.com/celestial/template/js/hoverable-collapse.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/hoverable-collapse.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:15	3739/3739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-e9b%22	https://demo.bootstrapdash.com/celestial/template/js/template.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/template.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:16	2954/2954	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-b8a%22	https://demo.bootstrapdash.com/celestial/template/js/settings.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/settings.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:16	971/971	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-3cb%22	https://demo.bootstrapdash.com/celestial/template/js/todolist.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/todolist.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:16	21693/21693	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-54bd%22	https://demo.bootstrapdash.com/celestial/template/vendors/progressbar.js/progressbar.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/progressbar.js/progressbar.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:17	156721/156721	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-26431%22	https://demo.bootstrapdash.com/celestial/template/vendors/chart.js/Chart.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/chart.js/Chart.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:17	3121/3121	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-c31%22	https://demo.bootstrapdash.com/celestial/template/js/jquery.cookie.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/jquery.cookie.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:17	22106/22106	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-565a%22	https://demo.bootstrapdash.com/celestial/template/js/dashboard.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/dashboard.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/index.html)
16:28:18	100204/100204	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264a9a0a3-1876c%22	https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.eot	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.eot	(from https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.css)
16:28:18	100204/100204	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264a9a0a3-1876c%22	https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.eot?	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typiconsd41d.eot	(from https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.css)
16:28:18	59872/59872	---M--	200	added ('OK')	application/font-woff	etag:%2264a9a0a3-e9e0%22	https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.woff	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.woff	(from https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.css)
16:28:18	99920/99920	---M--	200	added ('OK')	application/octet-stream	etag:%2264a9a0a3-18650%22	https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.ttf	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.ttf	(from https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.css)
16:28:19	186474/186474	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264a9a0a3-2d86a%22	https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.svg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.svg	(from https://demo.bootstrapdash.com/celestial/template/vendors/typicons.font/font/typicons.css)
16:28:19	2874/2874	---M--	200	added ('OK')	image/png	etag:%2264a9a0a2-b3a%22	https://demo.bootstrapdash.com/celestial/template/images/sprites/jsgrid-icons.png	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/sprites/jsgrid-icons.png	(from https://demo.bootstrapdash.com/celestial/template/css/vertical-layout-light/style.css)
16:28:20	165567/165567	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-286bf%22	https://demo.bootstrapdash.com/celestial/template/images/auth/login-bg.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/auth/login-bg.jpg	(from https://demo.bootstrapdash.com/celestial/template/css/vertical-layout-light/style.css)
16:28:20	275426/275426	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-433e2%22	https://demo.bootstrapdash.com/celestial/template/images/auth/register-bg.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/auth/register-bg.jpg	(from https://demo.bootstrapdash.com/celestial/template/css/vertical-layout-light/style.css)
16:28:21	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2b85%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face11.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face11.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:21	212664/212664	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-33eb8%22	https://demo.bootstrapdash.com/celestial/template/images/auth/lockscreen-bg.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/auth/lockscreen-bg.jpg	(from https://demo.bootstrapdash.com/celestial/template/css/vertical-layout-light/style.css)
16:28:21	11746/11746	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2de2%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face9.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face9.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:21	10063/10063	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-274f%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face12.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face12.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:21	10862/10862	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2a6e%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face5.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face5.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:22	12222/12222	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2fbe%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face6.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face6.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:22	10400/10400	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-28a0%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face7.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face7.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:22	15062/15062	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-3ad6%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face8.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face8.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:22	12977/12977	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-32b1%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face1.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face1.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:23	13908/13908	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-3654%22	https://demo.bootstrapdash.com/celestial/template/images/faces/face15.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/faces/face15.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/widgets/widgets.html)
16:28:23	18563/18563	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-4883%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/10.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/10.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/accordions.html)
16:28:24	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-27c%22	https://demo.bootstrapdash.com/celestial/template/js/modal-demo.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/modal-demo.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/modals.html)
16:28:24	5925/5925	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-1725%22	https://demo.bootstrapdash.com/celestial/template/js/progress-bar.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/progress-bar.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/progress.html)
16:28:24	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-1eb%22	https://demo.bootstrapdash.com/celestial/template/js/paginate.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/paginate.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/pagination.html)
16:28:25	85814/85814	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-14f36%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/13.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/13.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
